Type,Commit SSH,File Name,From Signature, To Signature
ADD,7c1fbede1b53f1f6e00f6dd1dc614d1a99faf09c,spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/AbstractJobInstanceDaoTests.java,null,public void testGetLastInstance()
ADD,7c1fbede1b53f1f6e00f6dd1dc614d1a99faf09c,spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/AbstractJobInstanceDaoTests.java,null,public void testGetLastInstanceWhenNoInstance()
ADD,6e51738a37c63920d22de09a730cdfd5de35b9ee,spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/JdbcExecutionContextDaoTests.java,null,public void testNoSerializer()
ADD,6e51738a37c63920d22de09a730cdfd5de35b9ee,spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/JdbcExecutionContextDaoTests.java,null,public void testNullSerializer()
ADD,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/main/java/org/springframework/batch/core/JobParameters.java,null,public Long getLong(String key; @Nullable Long defaultValue)
CHANGE,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/main/java/org/springframework/batch/core/JobParameters.java,public String getString(String key; String defaultValue),public String getString(String key; @Nullable String defaultValue)
ADD,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/main/java/org/springframework/batch/core/JobParameters.java,null,public Double getDouble(String key; @Nullable Double defaultValue)
CHANGE,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/main/java/org/springframework/batch/core/JobParameters.java,public Date getDate(String key; Date defaultValue),public Date getDate(String key; @Nullable Date defaultValue)
ADD,131e02e3a3910d50725650f234e62d97d167fc5b,spring-batch-core/src/main/java/org/springframework/batch/core/scope/context/StepContext.java,null,public Long getJobId()
ADD,ce9a359626a66034a73db73254ef6434a5a236a7,spring-batch-core/src/main/java/org/springframework/batch/core/scope/context/StepContext.java,null,public Long getJobInstanceId()
REMOVE,ce9a359626a66034a73db73254ef6434a5a236a7,spring-batch-core/src/main/java/org/springframework/batch/core/scope/context/StepContext.java,public Long getJobId(),null
ADD,131e02e3a3910d50725650f234e62d97d167fc5b,spring-batch-core/src/test/java/org/springframework/batch/core/scope/context/StepContextTests.java,null,public void testJobId()
ADD,ce9a359626a66034a73db73254ef6434a5a236a7,spring-batch-core/src/test/java/org/springframework/batch/core/scope/context/StepContextTests.java,null,public void testJobInstanceId()
REMOVE,ce9a359626a66034a73db73254ef6434a5a236a7,spring-batch-core/src/test/java/org/springframework/batch/core/scope/context/StepContextTests.java,public void testJobId(),null
ADD,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersTests.java,null,public void testLongReturnsNullWhenKeyDoesntExit()
ADD,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersTests.java,null,public void testDoubleReturnsNullWhenKeyDoesntExit()
REMOVE,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersTests.java,public void testLongReturns0WhenKeyDoesntExit(),null
REMOVE,9e02e935ce4a599e8c113d85f1927a16a1a7d5c8,spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersTests.java,public void testDoubleReturns0WhenKeyDoesntExit(),null
CHANGE,4b9554fcce80e38f7adeffc82a26436199c28191,spring-batch-integration/src/main/java/org/springframework/batch/integration/partition/RemotePartitioningManagerStepBuilder.java,public RemotePartitioningManagerStepBuilder partitioner(String slaveStepName; Partitioner partitioner),public RemotePartitioningManagerStepBuilder partitioner(String workerStepName; Partitioner partitioner)
REMOVE,5328fb2d213d22357b3796606492d15b87a1cbbe,spring-batch-core/src/main/java/org/springframework/batch/core/JobParametersBuilder.java,private void removeNonIdentifying(Map<String; JobParameter> parameters),null
REMOVE,5328fb2d213d22357b3796606492d15b87a1cbbe,spring-batch-core/src/main/java/org/springframework/batch/core/JobParametersBuilder.java,private boolean isStoppedOrFailed(JobExecution execution),null
REMOVE,5328fb2d213d22357b3796606492d15b87a1cbbe,spring-batch-core/src/main/java/org/springframework/batch/core/launch/support/CommandLineJobRunner.java,private JobParameters getNextJobParameters(Job job),null
ADD,f5526078a1a1a97bfad3b963c94913097b303f29,spring-batch-test/src/main/java/org/springframework/batch/test/DataSourceInitializer.java,null,private List<String> getScriptLines(Resource scriptResource)
ADD,f5526078a1a1a97bfad3b963c94913097b303f29,spring-batch-test/src/main/java/org/springframework/batch/test/DataSourceInitializer.java,null,private void initFileSystem(URI uri)
CHANGE,76f8cad29aaf881c50c2d9b9ca0967828f385eb4,spring-batch-core/src/main/java/org/springframework/batch/core/jsr/ItemReadListenerAdapter.java,public void afterRead(@Nullable T item),public void afterRead(T item)
CHANGE,230614182667378924ec557913df75b72af0ddc5,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/FlatFileItemReader.java,protected String readLine(),private String readLine()
CHANGE,76f8cad29aaf881c50c2d9b9ca0967828f385eb4,spring-batch-core/src/main/java/org/springframework/batch/core/listener/MulticasterBatchListener.java,public void afterRead(@Nullable T item),public void afterRead(T item)
ADD,edfbdbb82a61294c2ea7eaabeb1add29ca6cb068,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxEventItemReader.java,null,public void setXmlInputFactory(XMLInputFactory xmlInputFactory)
CHANGE,76f8cad29aaf881c50c2d9b9ca0967828f385eb4,spring-batch-core/src/main/java/org/springframework/batch/core/listener/StepListenerSupport.java,public void afterRead(@Nullable T item),public void afterRead(T item)
REMOVE,ebf156d529d4df53718ef320612aa5336129d626,spring-batch-core/src/main/java/org/springframework/batch/core/JobParametersBuilder.java,private void removeNonIdentifying(Map<String; JobParameter> parameters),null
REMOVE,ebf156d529d4df53718ef320612aa5336129d626,spring-batch-core/src/main/java/org/springframework/batch/core/JobParametersBuilder.java,private boolean isStoppedOrFailed(JobExecution execution),null
ADD,edfbdbb82a61294c2ea7eaabeb1add29ca6cb068,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxUtils.java,null,public static XMLInputFactory createXmlInputFactory()
REMOVE,ebf156d529d4df53718ef320612aa5336129d626,spring-batch-core/src/main/java/org/springframework/batch/core/launch/support/CommandLineJobRunner.java,private JobParameters getNextJobParameters(Job job),null
ADD,edfbdbb82a61294c2ea7eaabeb1add29ca6cb068,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/builder/StaxEventItemReaderBuilder.java,null,public StaxEventItemReaderBuilder<T> xmlInputFactory(XMLInputFactory xmlInputFactory)
CHANGE,2ee15d2f4cf4af1d43dad5353fb58f92b8893a83,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/transform/DelimitedLineTokenizer.java,private String substringWithTrimmedWhitespaceAndQuotesIfQuotesPresent(char[] chars; int offset; int count),private String substringWithTrimmedWhitespaceAndQuotesIfQuotesPresent(String line; int offset; int count)
CHANGE,2ee15d2f4cf4af1d43dad5353fb58f92b8893a83,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/transform/DelimitedLineTokenizer.java,private boolean endsWithDelimiter(char[] chars; int end; int previous),private boolean endsWithDelimiter(String line; int end; int previous)
CHANGE,fbe345630b9ca0b22bcb4e1f5626adf13cba5a1a,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/support/builder/CompositeItemWriterBuilder.java,public CompositeItemWriterBuilder<T> delegates(ItemWriter<? super T>... delegates),public final CompositeItemWriterBuilder<T> delegates(ItemWriter<? super T>... delegates)
ADD,7a3248cabf5eb59def5a217e6d6113c5617cdf70,spring-batch-infrastructure-tests/src/test/java/org/springframework/batch/item/json/JsonFileItemWriterFunctionalTests.java,null,public void testJsonWritingWithMultipleWrite()
CHANGE,70d0e3c510c957d2189eafd6c7ad9fbacf7ef0f3,spring-batch-test/src/main/java/org/springframework/batch/test/JobLauncherTestUtils.java,public JobExecution launchStep(String stepName; JobParameters jobParameters; ExecutionContext jobExecutionContext),public JobExecution launchStep(String stepName; JobParameters jobParameters; @Nullable ExecutionContext jobExecutionContext)
REMOVE,909231c5776a000815fc0efa13e955c260dfb474,spring-batch-test/src/main/java/org/springframework/batch/test/DataSourceInitializer.java,public Void doInTransaction(TransactionStatus status),null
ADD,305b4b8b037e41864f949bc17a7737b0ecb83ce9,spring-batch-test/src/main/java/org/springframework/batch/test/DataSourceInitializer.java,null,private List<String> getScriptLines(Resource scriptResource)
ADD,305b4b8b037e41864f949bc17a7737b0ecb83ce9,spring-batch-test/src/main/java/org/springframework/batch/test/DataSourceInitializer.java,null,private void initFileSystem(URI uri)
CHANGE,70d0e3c510c957d2189eafd6c7ad9fbacf7ef0f3,spring-batch-test/src/main/java/org/springframework/batch/test/JobRepositoryTestUtils.java,public JobParameters getNext(JobParameters parameters),public JobParameters getNext(@Nullable JobParameters parameters)
ADD,8dc3bb7d3c3d0b1487e3ef3dcbdebda865d2b20e,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxEventItemReader.java,null,public void setXmlInputFactory(XMLInputFactory xmlInputFactory)
CHANGE,cb03c1c7ed480277e5b818e05ae36040ee118b25,spring-batch-integration/src/main/java/org/springframework/batch/integration/chunk/ChunkResponse.java,public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; String message),public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; @Nullable String message)
CHANGE,cb03c1c7ed480277e5b818e05ae36040ee118b25,spring-batch-integration/src/main/java/org/springframework/batch/integration/chunk/ChunkResponse.java,public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; String message; boolean redelivered),public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; @Nullable String message)
CHANGE,cb03c1c7ed480277e5b818e05ae36040ee118b25,spring-batch-integration/src/main/java/org/springframework/batch/integration/chunk/ChunkResponse.java,public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; String message),public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; @Nullable String message; boolean redelivered)
CHANGE,cb03c1c7ed480277e5b818e05ae36040ee118b25,spring-batch-integration/src/main/java/org/springframework/batch/integration/chunk/ChunkResponse.java,public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; String message; boolean redelivered),public ChunkResponse(boolean status; int sequence; Long jobId; StepContribution stepContribution; @Nullable String message; boolean redelivered)
CHANGE,276acd1960b0e2578596a0d3507ad624ace9037c,spring-batch-core/src/main/java/org/springframework/batch/core/ItemReadListener.java, void afterRead(@Nullable T item), void afterRead(T item)
CHANGE,70d0e3c510c957d2189eafd6c7ad9fbacf7ef0f3,spring-batch-test/src/main/java/org/springframework/batch/test/StepRunner.java,public JobExecution launchStep(Step step; ExecutionContext jobExecutionContext),public JobExecution launchStep(Step step; @Nullable ExecutionContext jobExecutionContext)
CHANGE,70d0e3c510c957d2189eafd6c7ad9fbacf7ef0f3,spring-batch-test/src/main/java/org/springframework/batch/test/StepRunner.java,public JobExecution launchStep(Step step; JobParameters jobParameters; final ExecutionContext jobExecutionContext),public JobExecution launchStep(Step step; @Nullable ExecutionContext jobExecutionContext)
CHANGE,70d0e3c510c957d2189eafd6c7ad9fbacf7ef0f3,spring-batch-test/src/main/java/org/springframework/batch/test/StepRunner.java,public JobExecution launchStep(Step step; ExecutionContext jobExecutionContext),public JobExecution launchStep(Step step; JobParameters jobParameters; @Nullable final ExecutionContext jobExecutionContext)
CHANGE,70d0e3c510c957d2189eafd6c7ad9fbacf7ef0f3,spring-batch-test/src/main/java/org/springframework/batch/test/StepRunner.java,public JobExecution launchStep(Step step; JobParameters jobParameters; final ExecutionContext jobExecutionContext),public JobExecution launchStep(Step step; JobParameters jobParameters; @Nullable final ExecutionContext jobExecutionContext)
CHANGE,276acd1960b0e2578596a0d3507ad624ace9037c,spring-batch-core/src/main/java/org/springframework/batch/core/JobKeyGenerator.java, String generateKey(@Nullable T source), String generateKey(T source)
CHANGE,276acd1960b0e2578596a0d3507ad624ace9037c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SimpleChunkProcessor.java,public SimpleChunkProcessor(ItemProcessor<? super I; ? extends O> itemProcessor; ItemWriter<? super O> itemWriter),public SimpleChunkProcessor(@Nullable ItemProcessor<? super I; ? extends O> itemProcessor; ItemWriter<? super O> itemWriter)
CHANGE,276acd1960b0e2578596a0d3507ad624ace9037c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SimpleChunkProcessor.java,public SimpleChunkProcessor(ItemProcessor<? super I; ? extends O> itemProcessor; ItemWriter<? super O> itemWriter),public SimpleChunkProcessor(ItemWriter<? super O> itemWriter)
ADD,a6d8ac1b44afeca1bb572718ceacac774a368422,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxEventItemReader.java,null,public void setXmlInputFactory(XMLInputFactory xmlInputFactory)
ADD,a6d8ac1b44afeca1bb572718ceacac774a368422,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxUtils.java,null,public static XMLInputFactory createXmlInputFactory()
ADD,a6d8ac1b44afeca1bb572718ceacac774a368422,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/builder/StaxEventItemReaderBuilder.java,null,public StaxEventItemReaderBuilder<T> xmlInputFactory(XMLInputFactory xmlInputFactory)
ADD,276acd1960b0e2578596a0d3507ad624ace9037c,spring-batch-core/src/test/java/org/springframework/batch/core/DefaultJobKeyGeneratorTests.java,null,public void testNullParameters()
ADD,c7930184ee4513d548940550c4eb5eeef028cb64,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxEventItemReader.java,null,public void setXmlInputFactory(XMLInputFactory xmlInputFactory)
ADD,edfbdbb82a61294c2ea7eaabeb1add29ca6cb068,spring-batch-infrastructure/src/test/java/org/springframework/batch/item/xml/StaxEventItemReaderTests.java,null,public void testDtdXml()
CHANGE,3a2fc7d2ee2271d4bfda460139f454ddc35a4fa6,spring-batch-core/src/main/java/org/springframework/batch/core/configuration/support/MapJobRegistry.java,public Job getJob(@Nullable String name),public Job getJob(String name)
ADD,8dc3bb7d3c3d0b1487e3ef3dcbdebda865d2b20e,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/StaxUtils.java,null,public static XMLInputFactory createXmlInputFactory()
ADD,8dc3bb7d3c3d0b1487e3ef3dcbdebda865d2b20e,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/xml/builder/StaxEventItemReaderBuilder.java,null,public StaxEventItemReaderBuilder<T> xmlInputFactory(XMLInputFactory xmlInputFactory)
CHANGE,d72cd67cad063f5ffc67f1909754660baf30f670,spring-batch-integration/src/main/java/org/springframework/batch/integration/chunk/RemoteChunkingMasterStepBuilder.java,public RemoteChunkingMasterStepBuilder<I; O> outputChannel(DirectChannel outputChannel),public RemoteChunkingMasterStepBuilder<I; O> outputChannel(MessageChannel outputChannel)
REMOVE,57c4acdf2266b72e9c49922c21155c1aadc46a42,spring-batch-core/src/main/java/org/springframework/batch/core/configuration/support/GenericApplicationContextFactory.java,protected String generateId(Object... configs),null
