Type,Commit SHA,Java File,Old Function Signature,New Function Signature
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action; Action<S; E> error)
METHOD_ADD,1e60b7abfa9d83faa1430d19357b891b2e7312a2,spring-statemachine-core/src/test/java/org/springframework/statemachine/state/EndStateTests.java,null,public void testEndStateCompletesMultipleEndStates1()
METHOD_ADD,1e60b7abfa9d83faa1430d19357b891b2e7312a2,spring-statemachine-core/src/test/java/org/springframework/statemachine/state/EndStateTests.java,null,public void testEndStateCompletesMultipleEndStates2()
METHOD_ADD,90637d68d634275d45bff3d1824dcf219975f922,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configuration/StateMachineConfiguration.java,null,private ResolvableType resolveFactoryObjectType(Class<?> enableStateMachineEnclosingClass)
METHOD_CHANGE_RETURN,ca71380f9f34956d6d9893798ddb96f814290195,spring-statemachine-data/jpa/src/test/java/org/springframework/statemachine/data/jpa/JpaRepositoryTests.java,public StateMachineRuntimePersister<String; String> stateMachineRuntimePersister(),public StateMachineRuntimePersister<String; String; String> stateMachineRuntimePersister()
METHOD_CHANGE_RETURN,ca71380f9f34956d6d9893798ddb96f814290195,spring-statemachine-data/jpa/src/test/java/org/springframework/statemachine/data/jpa/JpaRepositoryTests.java,public StateMachineRuntimePersister<PersistTestStates; PersistTestEvents> stateMachineRuntimePersister(),public StateMachineRuntimePersister<String; String; String> stateMachineRuntimePersister()
METHOD_CHANGE_RETURN,ca71380f9f34956d6d9893798ddb96f814290195,spring-statemachine-data/jpa/src/test/java/org/springframework/statemachine/data/jpa/JpaRepositoryTests.java,public StateMachineRuntimePersister<String; String> stateMachineRuntimePersister(),public StateMachineRuntimePersister<PersistTestStates; PersistTestEvents; String> stateMachineRuntimePersister()
METHOD_CHANGE_RETURN,ca71380f9f34956d6d9893798ddb96f814290195,spring-statemachine-data/jpa/src/test/java/org/springframework/statemachine/data/jpa/JpaRepositoryTests.java,public StateMachineRuntimePersister<PersistTestStates; PersistTestEvents> stateMachineRuntimePersister(),public StateMachineRuntimePersister<PersistTestStates; PersistTestEvents; String> stateMachineRuntimePersister()
METHOD_ADD,d16e29ea45ac953a2d580f37d12591dcd07d10fc,spring-statemachine-core/src/test/java/org/springframework/statemachine/support/StateChangeInterceptorTests.java,null,public void testIntercept4()
METHOD_ADD,d16e29ea45ac953a2d580f37d12591dcd07d10fc,spring-statemachine-core/src/test/java/org/springframework/statemachine/support/StateChangeInterceptorTests.java,null,public void testIntercept5()
METHOD_ADD,d16e29ea45ac953a2d580f37d12591dcd07d10fc,spring-statemachine-core/src/test/java/org/springframework/statemachine/support/StateChangeInterceptorTests.java,null,public EventHeaderGuard guard()
METHOD_ADD,19d5232293ec131352dc03896d34db82a124f01b,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractPseudoState.java,null,public void setPseudoStateListeners(List<PseudoStateListener<S; E>> listeners)
METHOD_ADD,19d5232293ec131352dc03896d34db82a124f01b,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/ChoicePseudoState.java,null,public void setPseudoStateListeners(List<PseudoStateListener<S; E>> listeners)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action)
METHOD_ADD,3884d48fef8619b032d947f90ab531f22da1d9d7,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action; Action<S; E> error)
METHOD_ADD,e25c5c68149662b8ada541ae76ef1028369e28f8,spring-statemachine-core/src/test/java/org/springframework/statemachine/action/ActionErrorTests.java,null,public void testActionExceptionInAnonymousTransition()
METHOD_ADD,13893609501b7579c7633e4eea8c87ba95543db5,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configuration/StateMachineConfiguration.java,null,private ResolvableType resolveFactoryObjectType(Class<?> enableStateMachineEnclosingClass)
METHOD_ADD,8bb852cc7907e8d53dfde2a860b86e0722d2eccf,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/AbstractStateMachineFactory.java,null,public void stateMachineStarted(StateMachine<S; E> stateMachine)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ChoiceTransitionConfigurer.java,null, ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultChoiceTransitionConfigurer.java,null,public ChoiceTransitionConfigurer<S; E> last(S target; Action<S; E> action; Action<S; E> error)
METHOD_ADD,17d977ddc10bdaa0b705c443cafa195eb5c8fa7a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/AbstractStateMachineFactory.java,null,public void stateMachineStarted(StateMachine<S; E> stateMachine)
METHOD_ADD,17d977ddc10bdaa0b705c443cafa195eb5c8fa7a,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineFactoryTests.java,null,public void testMachineFromFactoryWithAsyncExecutorAutoStart()
METHOD_ADD,17d977ddc10bdaa0b705c443cafa195eb5c8fa7a,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineFactoryTests.java,null,public void stateChanged(State<TestStates; TestEvents> from; State<TestStates; TestEvents> to)
METHOD_ADD,0c3ea7fb2d9d50835e59b3ad809ae8edf9e9641d,spring-statemachine-data/jpa/src/main/java/org/springframework/statemachine/data/jpa/JpaRepositoryState.java,null,public RepositoryAction getInitialAction()
METHOD_ADD,0c3ea7fb2d9d50835e59b3ad809ae8edf9e9641d,spring-statemachine-data/jpa/src/main/java/org/springframework/statemachine/data/jpa/JpaRepositoryState.java,null,public void setInitialAction(JpaRepositoryAction initialAction)
METHOD_ADD,56d05a036ae0d2f05a6c16bde8d92d1866d1e5c1,spring-statemachine-build-tests/src/test/java/org/springframework/statemachine/buildtests/tck/AbstractTckTests.java,null,public void testSimpleSubMachine()
METHOD_ADD,56d05a036ae0d2f05a6c16bde8d92d1866d1e5c1,spring-statemachine-build-tests/src/test/java/org/springframework/statemachine/buildtests/tck/AbstractTckTests.java,null,protected abstract StateMachine<String; String> getSimpleSubMachine()
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultJunctionTransitionConfigurer.java,null,public JunctionTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultJunctionTransitionConfigurer.java,null,public JunctionTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultJunctionTransitionConfigurer.java,null,public JunctionTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultJunctionTransitionConfigurer.java,null,public JunctionTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultJunctionTransitionConfigurer.java,null,public JunctionTransitionConfigurer<S; E> last(S target; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultJunctionTransitionConfigurer.java,null,public JunctionTransitionConfigurer<S; E> last(S target; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/JunctionTransitionConfigurer.java,null, JunctionTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/JunctionTransitionConfigurer.java,null, JunctionTransitionConfigurer<S; E> first(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/JunctionTransitionConfigurer.java,null, JunctionTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/JunctionTransitionConfigurer.java,null, JunctionTransitionConfigurer<S; E> then(S target; Guard<S; E> guard; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/JunctionTransitionConfigurer.java,null, JunctionTransitionConfigurer<S; E> last(S target; Action<S; E> action)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/JunctionTransitionConfigurer.java,null, JunctionTransitionConfigurer<S; E> last(S target; Action<S; E> action; Action<S; E> error)
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/model/ChoiceData.java,null,public Collection<Action<S; E>> getActions()
METHOD_ADD,cec0d2403570aa60d0605ca06f237e3acd13a37a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/model/JunctionData.java,null,public Collection<Action<S; E>> getActions()
